student_id,age.x,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,social_media_hours_binned,age_range,age.y,social_media_hours_raw,depression_score,sleep_issues_score
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,22,between 1 and 2 hours,5,4
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,22,between 1 and 2 hours,3,2
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,23,between 1 and 2 hours,5,5
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,22,between 1 and 2 hours,1,1
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,23,between 1 and 2 hours,3,3
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,24,between 1 and 2 hours,5,3
S1005,24,7.2,1.3,0,No,82.9,7.4,Fair,1,Master,Average,4,No,100,1-2 hours,22-25,23,between 1 and 2 hours,3,4
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,20,between 1 and 2 hours,1,5
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,2,2
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,5,5
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,20,between 1 and 2 hours,5,2
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,2,5
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,21,between 1 and 2 hours,4,5
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,20,between 1 and 2 hours,3,1
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,19,between 1 and 2 hours,1,3
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,18,between 1 and 2 hours,1,4
S1006,21,5.6,1.5,1.4,Yes,85.8,6.5,Good,2,Master,Poor,4,No,89.8,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,5,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,2,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,2,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,1,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,5,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,5,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,4,1
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,3,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,4,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,1
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,2,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,5,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,2,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,25,between 2 and 3 hours,2,1
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,5,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,5,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,25,between 2 and 3 hours,5,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,5,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,4,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,25,between 2 and 3 hours,4,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,1,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,4,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,2,4
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,22,between 2 and 3 hours,3,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,3,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,25,between 2 and 3 hours,2,5
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,23,between 2 and 3 hours,4,2
S1008,23,4.4,2.2,1.7,No,100,7.1,Good,3,Bachelor,Good,1,No,78.9,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,5,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,2,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,3,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,4,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,3,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,4,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,1,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,3,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,3,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,1,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,2,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,1,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,18,between 3 and 4 hours,4,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,4,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,20,between 3 and 4 hours,5,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,19,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,18,between 3 and 4 hours,2,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,18,between 3 and 4 hours,3,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,5,4
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,1,2
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1009,18,4.8,3.1,1.3,No,95.4,7.5,Good,5,Bachelor,Good,10,Yes,100,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,5,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,2,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,3,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,4,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,3,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,4,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,1,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,3,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,3,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,1,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,2,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,1,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,18,between 3 and 4 hours,4,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,4,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,20,between 3 and 4 hours,5,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,19,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,18,between 3 and 4 hours,2,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,18,between 3 and 4 hours,3,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,5,4
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,1,2
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1010,19,4.6,3.7,0.8,No,77.6,5.8,Fair,1,None,Good,3,No,63.3,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,5,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,2,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,2,3
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,1,4
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,23,between 2 and 3 hours,5,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,5,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,4,1
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,3,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,4,3
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,23,between 2 and 3 hours,3,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,4,4
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,4,1
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,23,between 2 and 3 hours,2,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,5,5
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,2,3
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1011,23,3.9,2.4,2.5,No,71.7,7.9,Fair,2,Bachelor,Average,1,No,74.4,2-3 hours,22-25,22,between 2 and 3 hours,3,4
